measurementpoint.flowvalue,measurementpoint.speedvalue,measurementpoint.ninputs,measurementpoint.sdeviation,measurementpoint.measurementdatetime,measurementpoint.reference
2580.0,103.33333333333333,0.0,,2019-12-05 17:40:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,103.33333333333333,0.0,,2019-12-05 17:46:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,106.33333333333333,0.0,,2019-12-05 17:52:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,104.33333333333333,0.0,,2019-12-05 17:57:00,RWS01_MONIBAS_0021hrr0597ra
3060.0,104.0,0.0,,2019-12-05 18:03:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,101.66666666666667,0.0,,2019-12-05 18:09:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,102.0,0.0,,2019-12-05 18:15:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,107.33333333333333,0.0,,2019-12-05 18:20:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,108.33333333333333,0.0,,2019-12-05 18:26:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,106.0,0.0,,2019-12-05 18:32:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,101.0,0.0,,2019-12-05 18:38:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,102.33333333333333,0.0,,2019-12-05 18:44:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,114.0,0.0,,2019-12-05 18:50:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,106.66666666666667,0.0,,2019-12-05 18:55:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,106.0,0.0,,2019-12-05 19:01:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,102.33333333333333,0.0,,2019-12-05 19:07:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,107.33333333333333,0.0,,2019-12-05 19:13:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,108.0,0.0,,2019-12-05 19:19:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,110.0,0.0,,2019-12-05 19:24:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,100.0,0.0,,2019-12-05 19:30:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,101.5,0.0,,2019-12-05 19:36:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,109.66666666666667,0.0,,2019-12-05 19:42:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,110.66666666666667,0.0,,2019-12-05 19:47:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,105.0,0.0,,2019-12-05 19:53:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,109.33333333333333,0.0,,2019-12-05 19:59:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,104.5,0.0,,2019-12-05 20:05:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,104.33333333333333,0.0,,2019-12-05 20:11:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,113.0,0.0,,2019-12-05 20:16:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,106.0,0.0,,2019-12-05 20:22:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,107.0,0.0,,2019-12-05 20:28:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,103.5,0.0,,2019-12-05 20:34:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,111.0,0.0,,2019-12-05 20:40:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,101.5,0.0,,2019-12-05 20:45:00,RWS01_MONIBAS_0021hrr0597ra
900.0,102.0,0.0,,2019-12-05 20:51:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,106.5,0.0,,2019-12-05 20:57:00,RWS01_MONIBAS_0021hrr0597ra
540.0,106.0,0.0,,2019-12-05 21:03:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,105.0,0.0,,2019-12-05 21:09:00,RWS01_MONIBAS_0021hrr0597ra
900.0,103.5,0.0,,2019-12-05 21:14:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,121.33333333333333,0.0,,2019-12-05 21:20:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,105.33333333333333,0.0,,2019-12-05 21:26:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,99.5,0.0,,2019-12-05 21:32:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,103.66666666666667,0.0,,2019-12-05 21:37:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,110.33333333333333,0.0,,2019-12-05 21:43:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,114.0,0.0,,2019-12-05 21:49:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,105.66666666666667,0.0,,2019-12-05 21:55:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,106.33333333333333,0.0,,2019-12-05 22:01:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,114.0,0.0,,2019-12-05 22:06:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,104.0,0.0,,2019-12-05 22:12:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,101.0,0.0,,2019-12-05 22:18:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,105.66666666666667,0.0,,2019-12-05 22:24:00,RWS01_MONIBAS_0021hrr0597ra
2220.0,110.66666666666667,0.0,,2019-12-05 22:30:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,109.33333333333333,0.0,,2019-12-05 22:35:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,105.0,0.0,,2019-12-05 22:41:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,109.0,0.0,,2019-12-05 22:47:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,102.66666666666667,0.0,,2019-12-05 22:53:00,RWS01_MONIBAS_0021hrr0597ra
2580.0,99.66666666666667,0.0,,2019-12-05 22:59:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,107.33333333333333,0.0,,2019-12-05 23:04:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,110.66666666666667,0.0,,2019-12-05 23:10:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,113.33333333333333,0.0,,2019-12-05 23:16:00,RWS01_MONIBAS_0021hrr0597ra
600.0,96.5,0.0,,2019-12-05 23:22:00,RWS01_MONIBAS_0021hrr0597ra
420.0,107.0,0.0,,2019-12-05 23:27:00,RWS01_MONIBAS_0021hrr0597ra
840.0,96.5,0.0,,2019-12-05 23:33:00,RWS01_MONIBAS_0021hrr0597ra
480.0,107.66666666666667,0.0,,2019-12-05 23:39:00,RWS01_MONIBAS_0021hrr0597ra
360.0,114.5,0.0,,2019-12-05 23:45:00,RWS01_MONIBAS_0021hrr0597ra
360.0,87.0,0.0,,2019-12-05 23:51:00,RWS01_MONIBAS_0021hrr0597ra
180.0,110.0,0.0,,2019-12-05 23:56:00,RWS01_MONIBAS_0021hrr0597ra
240.0,102.5,0.0,,2019-12-06 00:02:00,RWS01_MONIBAS_0021hrr0597ra
240.0,85.0,0.0,,2019-12-06 00:08:00,RWS01_MONIBAS_0021hrr0597ra
420.0,100.5,0.0,,2019-12-06 00:14:00,RWS01_MONIBAS_0021hrr0597ra
60.0,129.0,0.0,,2019-12-06 00:20:00,RWS01_MONIBAS_0021hrr0597ra
180.0,111.5,0.0,,2019-12-06 00:25:00,RWS01_MONIBAS_0021hrr0597ra
240.0,104.0,0.0,,2019-12-06 00:31:00,RWS01_MONIBAS_0021hrr0597ra
240.0,94.0,0.0,,2019-12-06 00:37:00,RWS01_MONIBAS_0021hrr0597ra
240.0,95.0,0.0,,2019-12-06 00:43:00,RWS01_MONIBAS_0021hrr0597ra
360.0,105.0,0.0,,2019-12-06 00:49:00,RWS01_MONIBAS_0021hrr0597ra
120.0,96.0,0.0,,2019-12-06 00:54:00,RWS01_MONIBAS_0021hrr0597ra
180.0,99.0,0.0,,2019-12-06 01:00:00,RWS01_MONIBAS_0021hrr0597ra
300.0,94.0,0.0,,2019-12-06 01:06:00,RWS01_MONIBAS_0021hrr0597ra
120.0,104.0,0.0,,2019-12-06 01:12:00,RWS01_MONIBAS_0021hrr0597ra
240.0,114.0,0.0,,2019-12-06 01:18:00,RWS01_MONIBAS_0021hrr0597ra
240.0,94.0,0.0,,2019-12-06 01:23:00,RWS01_MONIBAS_0021hrr0597ra
180.0,98.0,0.0,,2019-12-06 01:29:00,RWS01_MONIBAS_0021hrr0597ra
240.0,91.5,0.0,,2019-12-06 01:35:00,RWS01_MONIBAS_0021hrr0597ra
240.0,112.0,0.0,,2019-12-06 01:41:00,RWS01_MONIBAS_0021hrr0597ra
240.0,87.0,0.0,,2019-12-06 01:47:00,RWS01_MONIBAS_0021hrr0597ra
300.0,89.0,0.0,,2019-12-06 01:52:00,RWS01_MONIBAS_0021hrr0597ra
180.0,88.0,0.0,,2019-12-06 01:58:00,RWS01_MONIBAS_0021hrr0597ra
180.0,99.0,0.0,,2019-12-06 02:04:00,RWS01_MONIBAS_0021hrr0597ra
240.0,83.0,0.0,,2019-12-06 02:10:00,RWS01_MONIBAS_0021hrr0597ra
180.0,78.0,0.0,,2019-12-06 02:16:00,RWS01_MONIBAS_0021hrr0597ra
120.0,116.0,0.0,,2019-12-06 02:21:00,RWS01_MONIBAS_0021hrr0597ra
300.0,91.0,0.0,,2019-12-06 02:27:00,RWS01_MONIBAS_0021hrr0597ra
240.0,81.0,0.0,,2019-12-06 02:33:00,RWS01_MONIBAS_0021hrr0597ra
60.0,80.0,0.0,,2019-12-06 02:39:00,RWS01_MONIBAS_0021hrr0597ra
180.0,92.0,0.0,,2019-12-06 02:44:00,RWS01_MONIBAS_0021hrr0597ra
300.0,114.0,0.0,,2019-12-06 02:50:00,RWS01_MONIBAS_0021hrr0597ra
60.0,102.0,0.0,,2019-12-06 02:56:00,RWS01_MONIBAS_0021hrr0597ra
420.0,108.0,0.0,,2019-12-06 03:02:00,RWS01_MONIBAS_0021hrr0597ra
180.0,95.0,0.0,,2019-12-06 03:08:00,RWS01_MONIBAS_0021hrr0597ra
60.0,99.0,0.0,,2019-12-06 03:13:00,RWS01_MONIBAS_0021hrr0597ra
60.0,107.0,0.0,,2019-12-06 03:19:00,RWS01_MONIBAS_0021hrr0597ra
180.0,97.0,0.0,,2019-12-06 03:25:00,RWS01_MONIBAS_0021hrr0597ra
300.0,98.5,0.0,,2019-12-06 03:31:00,RWS01_MONIBAS_0021hrr0597ra
420.0,93.0,0.0,,2019-12-06 03:37:00,RWS01_MONIBAS_0021hrr0597ra
180.0,105.0,0.0,,2019-12-06 03:42:00,RWS01_MONIBAS_0021hrr0597ra
420.0,98.0,0.0,,2019-12-06 03:48:00,RWS01_MONIBAS_0021hrr0597ra
60.0,83.0,0.0,,2019-12-06 03:54:00,RWS01_MONIBAS_0021hrr0597ra
360.0,86.0,0.0,,2019-12-06 04:00:00,RWS01_MONIBAS_0021hrr0597ra
360.0,103.0,0.0,,2019-12-06 04:06:00,RWS01_MONIBAS_0021hrr0597ra
420.0,106.5,0.0,,2019-12-06 04:11:00,RWS01_MONIBAS_0021hrr0597ra
660.0,101.0,0.0,,2019-12-06 04:17:00,RWS01_MONIBAS_0021hrr0597ra
480.0,109.5,0.0,,2019-12-06 04:23:00,RWS01_MONIBAS_0021hrr0597ra
360.0,95.0,0.0,,2019-12-06 04:29:00,RWS01_MONIBAS_0021hrr0597ra
660.0,108.0,0.0,,2019-12-06 04:34:00,RWS01_MONIBAS_0021hrr0597ra
600.0,102.0,0.0,,2019-12-06 04:40:00,RWS01_MONIBAS_0021hrr0597ra
540.0,104.5,0.0,,2019-12-06 04:46:00,RWS01_MONIBAS_0021hrr0597ra
840.0,112.0,0.0,,2019-12-06 04:52:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,103.66666666666667,0.0,,2019-12-06 04:58:00,RWS01_MONIBAS_0021hrr0597ra
600.0,92.5,0.0,,2019-12-06 05:03:00,RWS01_MONIBAS_0021hrr0597ra
960.0,102.0,0.0,,2019-12-06 05:09:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,103.5,0.0,,2019-12-06 05:15:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,103.66666666666667,0.0,,2019-12-06 05:21:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,98.0,0.0,,2019-12-06 05:27:00,RWS01_MONIBAS_0021hrr0597ra
2040.0,106.33333333333333,0.0,,2019-12-06 05:33:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,108.33333333333333,0.0,,2019-12-06 05:38:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,101.33333333333333,0.0,,2019-12-06 05:44:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,100.66666666666667,0.0,,2019-12-06 05:50:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,104.33333333333333,0.0,,2019-12-06 05:56:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,102.66666666666667,0.0,,2019-12-06 06:01:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,103.66666666666667,0.0,,2019-12-06 06:07:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,100.66666666666667,0.0,,2019-12-06 06:13:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,102.66666666666667,0.0,,2019-12-06 06:19:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,106.66666666666667,0.0,,2019-12-06 06:25:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,102.33333333333333,0.0,,2019-12-06 06:30:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,99.66666666666667,0.0,,2019-12-06 06:36:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,104.66666666666667,0.0,,2019-12-06 06:42:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,99.33333333333333,0.0,,2019-12-06 06:48:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,100.33333333333333,0.0,,2019-12-06 06:53:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,100.0,0.0,,2019-12-06 06:59:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,98.0,0.0,,2019-12-06 07:05:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,98.66666666666667,0.0,,2019-12-06 07:11:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,101.0,0.0,,2019-12-06 07:17:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,96.33333333333333,0.0,,2019-12-06 07:22:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,99.66666666666667,0.0,,2019-12-06 07:28:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,103.33333333333333,0.0,,2019-12-06 07:34:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,97.33333333333333,0.0,,2019-12-06 07:40:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,102.66666666666667,0.0,,2019-12-06 07:46:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,100.0,0.0,,2019-12-06 07:51:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,97.33333333333333,0.0,,2019-12-06 07:57:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,97.33333333333333,0.0,,2019-12-06 08:03:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,100.0,0.0,,2019-12-06 08:09:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,98.66666666666667,0.0,,2019-12-06 08:15:00,RWS01_MONIBAS_0021hrr0597ra
2700.0,101.0,0.0,,2019-12-06 08:20:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,98.0,0.0,,2019-12-06 08:26:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,96.66666666666667,0.0,,2019-12-06 08:32:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,98.0,0.0,,2019-12-06 08:38:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,100.33333333333333,0.0,,2019-12-06 08:44:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,100.0,0.0,,2019-12-06 08:50:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,95.33333333333333,0.0,,2019-12-06 08:55:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,95.66666666666667,0.0,,2019-12-06 09:01:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,99.33333333333333,0.0,,2019-12-06 09:07:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,95.66666666666667,0.0,,2019-12-06 09:13:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,91.0,0.0,,2019-12-06 09:19:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,94.66666666666667,0.0,,2019-12-06 09:24:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,93.66666666666667,0.0,,2019-12-06 09:30:00,RWS01_MONIBAS_0021hrr0597ra
4980.0,91.66666666666667,0.0,,2019-12-06 09:36:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,76.5,0.0,,2019-12-09 15:54:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,93.66666666666667,0.0,,2019-12-09 16:00:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,92.66666666666667,0.0,,2019-12-09 16:06:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,94.66666666666667,0.0,,2019-12-09 16:11:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,98.66666666666667,0.0,,2019-12-09 16:17:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,97.66666666666667,0.0,,2019-12-09 16:23:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,98.66666666666667,0.0,,2019-12-09 16:29:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,101.33333333333333,0.0,,2019-12-09 16:35:00,RWS01_MONIBAS_0021hrr0597ra
5460.0,96.66666666666667,0.0,,2019-12-09 16:41:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,98.0,0.0,,2019-12-09 16:46:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,108.33333333333333,0.0,,2019-12-09 16:52:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,103.0,0.0,,2019-12-09 16:58:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,97.66666666666667,0.0,,2019-12-09 17:04:00,RWS01_MONIBAS_0021hrr0597ra
5220.0,98.0,0.0,,2019-12-09 17:10:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,94.0,0.0,,2019-12-09 17:15:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,98.66666666666667,0.0,,2019-12-09 17:21:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,104.0,0.0,,2019-12-09 17:27:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,97.33333333333333,0.0,,2019-12-09 17:33:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,100.0,0.0,,2019-12-09 17:39:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,103.0,0.0,,2019-12-09 17:44:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,99.66666666666667,0.0,,2019-12-09 17:50:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,102.0,0.0,,2019-12-09 17:56:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,100.33333333333333,0.0,,2019-12-09 18:02:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,108.66666666666667,0.0,,2019-12-09 18:08:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,105.66666666666667,0.0,,2019-12-09 18:13:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,106.33333333333333,0.0,,2019-12-09 18:19:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,103.0,0.0,,2019-12-09 18:25:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,102.66666666666667,0.0,,2019-12-09 18:31:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,107.0,0.0,,2019-12-09 18:37:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,109.66666666666667,0.0,,2019-12-09 18:42:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,108.33333333333333,0.0,,2019-12-09 18:48:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,111.0,0.0,,2019-12-09 18:54:00,RWS01_MONIBAS_0021hrr0597ra
2160.0,104.0,0.0,,2019-12-09 19:00:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,105.0,0.0,,2019-12-09 19:06:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,113.0,0.0,,2019-12-09 19:12:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,102.5,0.0,,2019-12-09 19:17:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,111.0,0.0,,2019-12-09 19:23:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,109.33333333333333,0.0,,2019-12-09 19:29:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,108.0,0.0,,2019-12-09 19:35:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,111.33333333333333,0.0,,2019-12-09 19:41:00,RWS01_MONIBAS_0021hrr0597ra
780.0,108.5,0.0,,2019-12-09 19:46:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,107.33333333333333,0.0,,2019-12-09 19:52:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,104.0,0.0,,2019-12-09 19:58:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,107.66666666666667,0.0,,2019-12-09 20:04:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,104.0,0.0,,2019-12-09 20:10:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,110.0,0.0,,2019-12-09 20:16:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,113.0,0.0,,2019-12-09 20:21:00,RWS01_MONIBAS_0021hrr0597ra
780.0,132.33333333333334,0.0,,2019-12-09 20:27:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,99.0,0.0,,2019-12-09 20:33:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,110.33333333333333,0.0,,2019-12-09 20:39:00,RWS01_MONIBAS_0021hrr0597ra
960.0,109.0,0.0,,2019-12-09 20:45:00,RWS01_MONIBAS_0021hrr0597ra
960.0,102.66666666666667,0.0,,2019-12-09 20:50:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,105.66666666666667,0.0,,2019-12-09 20:56:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,104.0,0.0,,2019-12-09 21:02:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,106.33333333333333,0.0,,2019-12-09 21:08:00,RWS01_MONIBAS_0021hrr0597ra
780.0,108.0,0.0,,2019-12-09 21:14:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,110.0,0.0,,2019-12-09 21:20:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,95.33333333333333,0.0,,2019-12-09 21:25:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,98.0,0.0,,2019-12-09 21:31:00,RWS01_MONIBAS_0021hrr0597ra
600.0,102.5,0.0,,2019-12-09 21:37:00,RWS01_MONIBAS_0021hrr0597ra
960.0,103.5,0.0,,2019-12-09 21:43:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,101.0,0.0,,2019-12-09 21:49:00,RWS01_MONIBAS_0021hrr0597ra
960.0,106.0,0.0,,2019-12-09 21:54:00,RWS01_MONIBAS_0021hrr0597ra
900.0,109.0,0.0,,2019-12-09 22:00:00,RWS01_MONIBAS_0021hrr0597ra
900.0,95.5,0.0,,2019-12-09 22:06:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,101.66666666666667,0.0,,2019-12-09 22:12:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,101.66666666666667,0.0,,2019-12-09 22:18:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,102.66666666666667,0.0,,2019-12-09 22:24:00,RWS01_MONIBAS_0021hrr0597ra
540.0,105.0,0.0,,2019-12-09 22:29:00,RWS01_MONIBAS_0021hrr0597ra
840.0,111.5,0.0,,2019-12-09 22:35:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,102.0,0.0,,2019-12-09 22:41:00,RWS01_MONIBAS_0021hrr0597ra
600.0,100.0,0.0,,2019-12-09 22:47:00,RWS01_MONIBAS_0021hrr0597ra
660.0,106.0,0.0,,2019-12-09 22:53:00,RWS01_MONIBAS_0021hrr0597ra
840.0,116.0,0.0,,2019-12-09 22:59:00,RWS01_MONIBAS_0021hrr0597ra
840.0,107.5,0.0,,2019-12-09 23:05:00,RWS01_MONIBAS_0021hrr0597ra
420.0,105.5,0.0,,2019-12-09 23:11:00,RWS01_MONIBAS_0021hrr0597ra
720.0,102.5,0.0,,2019-12-09 23:17:00,RWS01_MONIBAS_0021hrr0597ra
480.0,94.0,0.0,,2019-12-09 23:22:00,RWS01_MONIBAS_0021hrr0597ra
240.0,110.5,0.0,,2019-12-09 23:28:00,RWS01_MONIBAS_0021hrr0597ra
540.0,107.0,0.0,,2019-12-09 23:34:00,RWS01_MONIBAS_0021hrr0597ra
480.0,111.5,0.0,,2019-12-09 23:40:00,RWS01_MONIBAS_0021hrr0597ra
180.0,91.0,0.0,,2019-12-09 23:46:00,RWS01_MONIBAS_0021hrr0597ra
540.0,100.5,0.0,,2019-12-09 23:51:00,RWS01_MONIBAS_0021hrr0597ra
360.0,108.5,0.0,,2019-12-09 23:57:00,RWS01_MONIBAS_0021hrr0597ra
360.0,103.0,0.0,,2019-12-10 00:03:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 00:09:00,RWS01_MONIBAS_0021hrr0597ra
300.0,123.0,0.0,,2019-12-10 00:14:00,RWS01_MONIBAS_0021hrr0597ra
300.0,117.0,0.0,,2019-12-10 00:20:00,RWS01_MONIBAS_0021hrr0597ra
180.0,101.0,0.0,,2019-12-10 00:26:00,RWS01_MONIBAS_0021hrr0597ra
360.0,96.5,0.0,,2019-12-10 00:32:00,RWS01_MONIBAS_0021hrr0597ra
300.0,95.5,0.0,,2019-12-10 00:37:00,RWS01_MONIBAS_0021hrr0597ra
360.0,101.0,0.0,,2019-12-10 00:43:00,RWS01_MONIBAS_0021hrr0597ra
60.0,120.0,0.0,,2019-12-10 00:49:00,RWS01_MONIBAS_0021hrr0597ra
300.0,93.0,0.0,,2019-12-10 00:55:00,RWS01_MONIBAS_0021hrr0597ra
120.0,106.0,0.0,,2019-12-10 01:01:00,RWS01_MONIBAS_0021hrr0597ra
240.0,90.0,0.0,,2019-12-10 01:06:00,RWS01_MONIBAS_0021hrr0597ra
120.0,81.0,0.0,,2019-12-10 01:12:00,RWS01_MONIBAS_0021hrr0597ra
180.0,107.5,0.0,,2019-12-10 01:18:00,RWS01_MONIBAS_0021hrr0597ra
60.0,105.0,0.0,,2019-12-10 01:24:00,RWS01_MONIBAS_0021hrr0597ra
60.0,94.0,0.0,,2019-12-10 01:29:00,RWS01_MONIBAS_0021hrr0597ra
120.0,80.0,0.0,,2019-12-10 01:35:00,RWS01_MONIBAS_0021hrr0597ra
300.0,106.0,0.0,,2019-12-10 01:41:00,RWS01_MONIBAS_0021hrr0597ra
120.0,99.0,0.0,,2019-12-10 01:47:00,RWS01_MONIBAS_0021hrr0597ra
180.0,96.0,0.0,,2019-12-10 01:53:00,RWS01_MONIBAS_0021hrr0597ra
240.0,108.5,0.0,,2019-12-10 01:58:00,RWS01_MONIBAS_0021hrr0597ra
60.0,113.0,0.0,,2019-12-10 02:04:00,RWS01_MONIBAS_0021hrr0597ra
120.0,113.0,0.0,,2019-12-10 02:10:00,RWS01_MONIBAS_0021hrr0597ra
120.0,83.0,0.0,,2019-12-10 02:16:00,RWS01_MONIBAS_0021hrr0597ra
120.0,104.0,0.0,,2019-12-10 02:22:00,RWS01_MONIBAS_0021hrr0597ra
360.0,92.0,0.0,,2019-12-10 02:27:00,RWS01_MONIBAS_0021hrr0597ra
180.0,95.0,0.0,,2019-12-10 02:33:00,RWS01_MONIBAS_0021hrr0597ra
300.0,110.0,0.0,,2019-12-10 02:39:00,RWS01_MONIBAS_0021hrr0597ra
