DateTime,Flow,Speed
2019-12-04 18:17:00,2520.0,111.66666666666669
2019-12-04 18:23:00,3480.0,104.66666666666669
2019-12-04 18:29:00,1800.0,108.33333333333331
2019-12-04 18:35:00,2400.0,107.33333333333331
2019-12-04 18:41:00,2160.0,107.66666666666669
2019-12-04 18:46:00,2280.0,107.66666666666669
2019-12-04 18:52:00,2400.0,108.33333333333331
2019-12-04 18:58:00,2580.0,105.66666666666669
2019-12-04 19:04:00,1500.0,101.0
2019-12-04 19:09:00,1200.0,105.33333333333331
2019-12-04 19:15:00,1620.0,102.0
2019-12-04 19:21:00,1560.0,115.0
2019-12-04 19:27:00,1620.0,116.33333333333331
2019-12-04 19:33:00,1920.0,100.66666666666669
2019-12-04 19:38:00,1500.0,116.66666666666669
2019-12-04 19:44:00,2100.0,107.0
2019-12-04 19:50:00,1320.0,104.0
2019-12-04 19:56:00,1740.0,101.33333333333331
2019-12-04 20:02:00,1620.0,105.33333333333331
2019-12-04 20:07:00,1320.0,105.66666666666669
2019-12-04 20:13:00,1380.0,106.0
2019-12-04 20:19:00,1620.0,106.33333333333331
2019-12-04 20:25:00,1560.0,112.33333333333331
2019-12-04 20:30:00,1500.0,107.0
2019-12-04 20:36:00,2100.0,106.66666666666669
2019-12-04 20:42:00,1500.0,103.5
2019-12-04 20:48:00,1020.0,110.5
2019-12-04 20:54:00,900.0,108.0
2019-12-04 20:59:00,1920.0,104.66666666666669
2019-12-04 21:05:00,1020.0,113.33333333333331
2019-12-04 21:11:00,1320.0,111.5
2019-12-04 21:17:00,1500.0,101.66666666666669
2019-12-04 21:23:00,1320.0,106.5
2019-12-04 21:29:00,1500.0,112.33333333333331
2019-12-04 21:34:00,1560.0,107.66666666666669
2019-12-04 21:40:00,1200.0,114.66666666666669
2019-12-04 21:46:00,960.0,113.0
2019-12-04 21:52:00,1320.0,114.66666666666669
2019-12-04 21:58:00,960.0,98.0
2019-12-04 22:03:00,1200.0,98.0
2019-12-04 22:09:00,780.0,104.5
2019-12-04 22:15:00,960.0,117.0
2019-12-04 22:21:00,1140.0,101.66666666666669
2019-12-04 22:26:00,900.0,105.5
2019-12-04 22:32:00,1860.0,107.33333333333331
2019-12-04 22:38:00,1740.0,106.33333333333331
2019-12-04 22:44:00,1080.0,98.5
2019-12-04 22:50:00,720.0,100.0
2019-12-04 22:55:00,600.0,102.0
2019-12-04 23:01:00,1500.0,116.33333333333331
2019-12-04 23:07:00,360.0,106.5
2019-12-04 23:13:00,480.0,126.33333333333331
2019-12-04 23:19:00,1020.0,113.33333333333331
2019-12-04 23:24:00,540.0,104.5
2019-12-04 23:30:00,240.0,110.0
2019-12-04 23:36:00,240.0,104.0
2019-12-04 23:42:00,120.0,101.5
2019-12-04 23:47:00,240.0,97.0
2019-12-04 23:53:00,300.0,115.0
2019-12-04 23:59:00,240.0,88.0
